Year,Month,Month_Num,Company,Metric_Type,Sub_Type,Value
2023,May,5,Shell Canada Energy,Electricity (MWh),Plant Use,123355.1
2023,June,6,Shell Canada Energy,Electricity (MWh),Plant Use,125358.9
2023,July,7,Shell Canada Energy,Electricity (MWh),Plant Use,146444.1
2023,August,8,Shell Canada Energy,Electricity (MWh),Plant Use,155914.8
2023,September,9,Shell Canada Energy,Electricity (MWh),Plant Use,143936.3
2023,October,10,Shell Canada Energy,Electricity (MWh),Plant Use,145731.4
2023,November,11,Shell Canada Energy,Electricity (MWh),Plant Use,145443.9
2023,December,12,Shell Canada Energy,Electricity (MWh),Plant Use,153677.1
2023,January,1,Shell Canada Energy,Crude Bitumen (m³),Production,0.0
2023,February,2,Shell Canada Energy,Crude Bitumen (m³),Production,0.0
2023,March,3,Shell Canada Energy,Crude Bitumen (m³),Production,0.0
2023,April,4,Shell Canada Energy,Crude Bitumen (m³),Production,0.0
2023,May,5,Shell Canada Energy,Crude Bitumen (m³),Production,0.0
2023,June,6,Shell Canada Energy,Crude Bitumen (m³),Production,0.0
2023,July,7,Shell Canada Energy,Crude Bitumen (m³),Production,0.0
2023,August,8,Shell Canada Energy,Crude Bitumen (m³),Production,0.0
2023,September,9,Shell Canada Energy,Crude Bitumen (m³),Production,0.0
2023,October,10,Shell Canada Energy,Crude Bitumen (m³),Production,0.0
2023,November,11,Shell Canada Energy,Crude Bitumen (m³),Production,0.0
2023,December,12,Shell Canada Energy,Crude Bitumen (m³),Production,0.0
2023,January,1,Shell Canada Energy,Crude Bitumen (m³),Deliveries,157540.0
2023,February,2,Shell Canada Energy,Crude Bitumen (m³),Deliveries,125002.2
2023,March,3,Shell Canada Energy,Crude Bitumen (m³),Deliveries,141202.8
2023,April,4,Shell Canada Energy,Crude Bitumen (m³),Deliveries,132887.5
2023,May,5,Shell Canada Energy,Crude Bitumen (m³),Deliveries,144078.7
2023,June,6,Shell Canada Energy,Crude Bitumen (m³),Deliveries,142303.0
2023,July,7,Shell Canada Energy,Crude Bitumen (m³),Deliveries,155485.8
2023,August,8,Shell Canada Energy,Crude Bitumen (m³),Deliveries,160998.1
2023,September,9,Shell Canada Energy,Crude Bitumen (m³),Deliveries,127786.8
2023,October,10,Shell Canada Energy,Crude Bitumen (m³),Deliveries,150290.2
2023,November,11,Shell Canada Energy,Crude Bitumen (m³),Deliveries,170568.0
2023,December,12,Shell Canada Energy,Crude Bitumen (m³),Deliveries,179979.8
2023,January,1,Shell Canada Energy,Crude Bitumen (m³),Plant Use,0.0
2023,February,2,Shell Canada Energy,Crude Bitumen (m³),Plant Use,0.0
2023,March,3,Shell Canada Energy,Crude Bitumen (m³),Plant Use,0.0
2023,April,4,Shell Canada Energy,Crude Bitumen (m³),Plant Use,0.0
2023,May,5,Shell Canada Energy,Crude Bitumen (m³),Plant Use,0.0
2023,June,6,Shell Canada Energy,Crude Bitumen (m³),Plant Use,0.0
2023,July,7,Shell Canada Energy,Crude Bitumen (m³),Plant Use,0.0
2023,August,8,Shell Canada Energy,Crude Bitumen (m³),Plant Use,0.0
2023,September,9,Shell Canada Energy,Crude Bitumen (m³),Plant Use,0.0
2023,October,10,Shell Canada Energy,Crude Bitumen (m³),Plant Use,0.0
2023,November,11,Shell Canada Energy,Crude Bitumen (m³),Plant Use,0.0
2023,December,12,Shell Canada Energy,Crude Bitumen (m³),Plant Use,0.0
2023,January,1,Shell Canada Energy,Crude Bitumen (m³),Flared/Wasted,0.0
2023,February,2,Shell Canada Energy,Crude Bitumen (m³),Flared/Wasted,0.0
2023,March,3,Shell Canada Energy,Crude Bitumen (m³),Flared/Wasted,0.0
2023,April,4,Shell Canada Energy,Crude Bitumen (m³),Flared/Wasted,0.0
2023,May,5,Shell Canada Energy,Crude Bitumen (m³),Flared/Wasted,0.0
2023,June,6,Shell Canada Energy,Crude Bitumen (m³),Flared/Wasted,0.0
2023,July,7,Shell Canada Energy,Crude Bitumen (m³),Flared/Wasted,0.0
2023,August,8,Shell Canada Energy,Crude Bitumen (m³),Flared/Wasted,0.0
2023,September,9,Shell Canada Energy,Crude Bitumen (m³),Flared/Wasted,0.0
2023,October,10,Shell Canada Energy,Crude Bitumen (m³),Flared/Wasted,0.0
2023,November,11,Shell Canada Energy,Crude Bitumen (m³),Flared/Wasted,0.0
2023,December,12,Shell Canada Energy,Crude Bitumen (m³),Flared/Wasted,0.0
2023,January,1,Shell Canada Energy,Intermediate Hydrocarbon (m³),Production,14019.8
2023,February,2,Shell Canada Energy,Intermediate Hydrocarbon (m³),Production,4384.4
2023,March,3,Shell Canada Energy,Intermediate Hydrocarbon (m³),Production,10023.9
2023,April,4,Shell Canada Energy,Intermediate Hydrocarbon (m³),Production,9311.3
2023,May,5,Shell Canada Energy,Intermediate Hydrocarbon (m³),Production,16158.2
2023,June,6,Shell Canada Energy,Intermediate Hydrocarbon (m³),Production,14491.1
2023,July,7,Shell Canada Energy,Intermediate Hydrocarbon (m³),Production,2474.2
2023,August,8,Shell Canada Energy,Intermediate Hydrocarbon (m³),Production,0.0
2023,September,9,Shell Canada Energy,Intermediate Hydrocarbon (m³),Production,0.0
2023,October,10,Shell Canada Energy,Intermediate Hydrocarbon (m³),Production,12228.4
2023,November,11,Shell Canada Energy,Intermediate Hydrocarbon (m³),Production,4327.7
2023,December,12,Shell Canada Energy,Intermediate Hydrocarbon (m³),Production,3720.6
2023,January,1,Shell Canada Energy,Intermediate Hydrocarbon (m³),Deliveries,194497.3
2023,February,2,Shell Canada Energy,Intermediate Hydrocarbon (m³),Deliveries,132120.1
2023,March,3,Shell Canada Energy,Intermediate Hydrocarbon (m³),Deliveries,177648.3
2023,April,4,Shell Canada Energy,Intermediate Hydrocarbon (m³),Deliveries,160621.1
2023,May,5,Shell Canada Energy,Intermediate Hydrocarbon (m³),Deliveries,267434.3
2023,June,6,Shell Canada Energy,Intermediate Hydrocarbon (m³),Deliveries,296445.2
2023,July,7,Shell Canada Energy,Intermediate Hydrocarbon (m³),Deliveries,219390.1
2023,August,8,Shell Canada Energy,Intermediate Hydrocarbon (m³),Deliveries,211853.1
2023,September,9,Shell Canada Energy,Intermediate Hydrocarbon (m³),Deliveries,214245.8
2023,October,10,Shell Canada Energy,Intermediate Hydrocarbon (m³),Deliveries,285052.2
2023,November,11,Shell Canada Energy,Intermediate Hydrocarbon (m³),Deliveries,153729.9
2023,December,12,Shell Canada Energy,Intermediate Hydrocarbon (m³),Deliveries,125203.6
2023,January,1,Shell Canada Energy,Intermediate Hydrocarbon (m³),Plant Use,0.0
2023,February,2,Shell Canada Energy,Intermediate Hydrocarbon (m³),Plant Use,0.0
2023,March,3,Shell Canada Energy,Intermediate Hydrocarbon (m³),Plant Use,0.0
2023,April,4,Shell Canada Energy,Intermediate Hydrocarbon (m³),Plant Use,0.0
2023,May,5,Shell Canada Energy,Intermediate Hydrocarbon (m³),Plant Use,0.0
2023,June,6,Shell Canada Energy,Intermediate Hydrocarbon (m³),Plant Use,0.0
2023,July,7,Shell Canada Energy,Intermediate Hydrocarbon (m³),Plant Use,0.0
2023,August,8,Shell Canada Energy,Intermediate Hydrocarbon (m³),Plant Use,0.0
2023,September,9,Shell Canada Energy,Intermediate Hydrocarbon (m³),Plant Use,0.0
2023,October,10,Shell Canada Energy,Intermediate Hydrocarbon (m³),Plant Use,0.0
2023,November,11,Shell Canada Energy,Intermediate Hydrocarbon (m³),Plant Use,0.0
2023,December,12,Shell Canada Energy,Intermediate Hydrocarbon (m³),Plant Use,0.0
2023,January,1,Shell Canada Energy,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2023,February,2,Shell Canada Energy,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2023,March,3,Shell Canada Energy,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2023,April,4,Shell Canada Energy,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2023,May,5,Shell Canada Energy,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2023,June,6,Shell Canada Energy,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2023,July,7,Shell Canada Energy,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2023,August,8,Shell Canada Energy,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2023,September,9,Shell Canada Energy,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2023,October,10,Shell Canada Energy,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2023,November,11,Shell Canada Energy,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2023,December,12,Shell Canada Energy,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2023,January,1,Shell Canada Energy,Synthetic Crude Oil (m³),Production,1605253.1
2023,February,2,Shell Canada Energy,Synthetic Crude Oil (m³),Production,1448939.1
2023,March,3,Shell Canada Energy,Synthetic Crude Oil (m³),Production,1518332.4
2023,April,4,Shell Canada Energy,Synthetic Crude Oil (m³),Production,1042490.8
2023,May,5,Shell Canada Energy,Synthetic Crude Oil (m³),Production,1419758.1
2023,June,6,Shell Canada Energy,Synthetic Crude Oil (m³),Production,1349844.6
2023,July,7,Shell Canada Energy,Synthetic Crude Oil (m³),Production,1629175.9
2023,August,8,Shell Canada Energy,Synthetic Crude Oil (m³),Production,1657154.6
2023,September,9,Shell Canada Energy,Synthetic Crude Oil (m³),Production,1624531.5
2023,October,10,Shell Canada Energy,Synthetic Crude Oil (m³),Production,1589677.5
2023,November,11,Shell Canada Energy,Synthetic Crude Oil (m³),Production,1596689.9
2023,December,12,Shell Canada Energy,Synthetic Crude Oil (m³),Production,1643972.2
2023,January,1,Shell Canada Energy,Synthetic Crude Oil (m³),Deliveries,1587969.0
2023,February,2,Shell Canada Energy,Synthetic Crude Oil (m³),Deliveries,1406498.3
2023,March,3,Shell Canada Energy,Synthetic Crude Oil (m³),Deliveries,1452310.0
2023,April,4,Shell Canada Energy,Synthetic Crude Oil (m³),Deliveries,1050658.6
2023,May,5,Shell Canada Energy,Synthetic Crude Oil (m³),Deliveries,1331796.0
2023,June,6,Shell Canada Energy,Synthetic Crude Oil (m³),Deliveries,1292286.6
2023,July,7,Shell Canada Energy,Synthetic Crude Oil (m³),Deliveries,1567459.3
2023,August,8,Shell Canada Energy,Synthetic Crude Oil (m³),Deliveries,1671248.2
2023,September,9,Shell Canada Energy,Synthetic Crude Oil (m³),Deliveries,1597146.0
2023,October,10,Shell Canada Energy,Synthetic Crude Oil (m³),Deliveries,1493112.5
2023,November,11,Shell Canada Energy,Synthetic Crude Oil (m³),Deliveries,1527885.0
2023,December,12,Shell Canada Energy,Synthetic Crude Oil (m³),Deliveries,1641294.1
2023,January,1,Shell Canada Energy,Synthetic Crude Oil (m³),Plant Use,0.0
2023,February,2,Shell Canada Energy,Synthetic Crude Oil (m³),Plant Use,0.0
2023,March,3,Shell Canada Energy,Synthetic Crude Oil (m³),Plant Use,0.0
2023,April,4,Shell Canada Energy,Synthetic Crude Oil (m³),Plant Use,0.0
2023,May,5,Shell Canada Energy,Synthetic Crude Oil (m³),Plant Use,0.0
2023,June,6,Shell Canada Energy,Synthetic Crude Oil (m³),Plant Use,0.0
2023,July,7,Shell Canada Energy,Synthetic Crude Oil (m³),Plant Use,0.0
2023,August,8,Shell Canada Energy,Synthetic Crude Oil (m³),Plant Use,0.0
2023,September,9,Shell Canada Energy,Synthetic Crude Oil (m³),Plant Use,0.0
2023,October,10,Shell Canada Energy,Synthetic Crude Oil (m³),Plant Use,0.0
2023,November,11,Shell Canada Energy,Synthetic Crude Oil (m³),Plant Use,0.0
2023,December,12,Shell Canada Energy,Synthetic Crude Oil (m³),Plant Use,0.0
2023,January,1,Shell Canada Energy,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2023,February,2,Shell Canada Energy,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2023,March,3,Shell Canada Energy,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2023,April,4,Shell Canada Energy,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2023,May,5,Shell Canada Energy,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2023,June,6,Shell Canada Energy,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2023,July,7,Shell Canada Energy,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2023,August,8,Shell Canada Energy,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2023,September,9,Shell Canada Energy,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2023,October,10,Shell Canada Energy,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2023,November,11,Shell Canada Energy,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2023,December,12,Shell Canada Energy,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2023,January,1,Shell Canada Energy,Diluent Naphtha (m³),Production,778.4
2023,February,2,Shell Canada Energy,Diluent Naphtha (m³),Production,4489.7
2023,March,3,Shell Canada Energy,Diluent Naphtha (m³),Production,0.0
2023,April,4,Shell Canada Energy,Diluent Naphtha (m³),Production,0.0
2023,May,5,Shell Canada Energy,Diluent Naphtha (m³),Production,570.4
2023,June,6,Shell Canada Energy,Diluent Naphtha (m³),Production,0.0
2023,July,7,Shell Canada Energy,Diluent Naphtha (m³),Production,0.0
2023,August,8,Shell Canada Energy,Diluent Naphtha (m³),Production,0.0
2023,September,9,Shell Canada Energy,Diluent Naphtha (m³),Production,0.0
2023,October,10,Shell Canada Energy,Diluent Naphtha (m³),Production,901.8
2023,November,11,Shell Canada Energy,Diluent Naphtha (m³),Production,41.1
2023,December,12,Shell Canada Energy,Diluent Naphtha (m³),Production,3540.3
2023,January,1,Shell Canada Energy,Diluent Naphtha (m³),Deliveries,542800.2
2023,February,2,Shell Canada Energy,Diluent Naphtha (m³),Deliveries,493977.0
2023,March,3,Shell Canada Energy,Diluent Naphtha (m³),Deliveries,512761.7
2023,April,4,Shell Canada Energy,Diluent Naphtha (m³),Deliveries,361224.3
2023,May,5,Shell Canada Energy,Diluent Naphtha (m³),Deliveries,475401.5
2023,June,6,Shell Canada Energy,Diluent Naphtha (m³),Deliveries,484107.7
2023,July,7,Shell Canada Energy,Diluent Naphtha (m³),Deliveries,547975.9
2023,August,8,Shell Canada Energy,Diluent Naphtha (m³),Deliveries,553328.1
2023,September,9,Shell Canada Energy,Diluent Naphtha (m³),Deliveries,536051.9
2023,October,10,Shell Canada Energy,Diluent Naphtha (m³),Deliveries,513528.5
2023,November,11,Shell Canada Energy,Diluent Naphtha (m³),Deliveries,530979.3
2023,December,12,Shell Canada Energy,Diluent Naphtha (m³),Deliveries,553033.6
2023,January,1,Shell Canada Energy,Diluent Naphtha (m³),Plant Use,0.0
2023,February,2,Shell Canada Energy,Diluent Naphtha (m³),Plant Use,0.0
2023,March,3,Shell Canada Energy,Diluent Naphtha (m³),Plant Use,0.0
2023,April,4,Shell Canada Energy,Diluent Naphtha (m³),Plant Use,0.0
2023,May,5,Shell Canada Energy,Diluent Naphtha (m³),Plant Use,0.0
2023,June,6,Shell Canada Energy,Diluent Naphtha (m³),Plant Use,0.0
2023,July,7,Shell Canada Energy,Diluent Naphtha (m³),Plant Use,0.0
2023,August,8,Shell Canada Energy,Diluent Naphtha (m³),Plant Use,0.0
2023,September,9,Shell Canada Energy,Diluent Naphtha (m³),Plant Use,0.0
2023,October,10,Shell Canada Energy,Diluent Naphtha (m³),Plant Use,0.0
2023,November,11,Shell Canada Energy,Diluent Naphtha (m³),Plant Use,0.0
2023,December,12,Shell Canada Energy,Diluent Naphtha (m³),Plant Use,0.0
2023,January,1,Shell Canada Energy,Diluent Naphtha (m³),Flared/Wasted,0.0
2023,February,2,Shell Canada Energy,Diluent Naphtha (m³),Flared/Wasted,0.0
2023,March,3,Shell Canada Energy,Diluent Naphtha (m³),Flared/Wasted,0.0
2023,April,4,Shell Canada Energy,Diluent Naphtha (m³),Flared/Wasted,0.0
2023,May,5,Shell Canada Energy,Diluent Naphtha (m³),Flared/Wasted,0.0
2023,June,6,Shell Canada Energy,Diluent Naphtha (m³),Flared/Wasted,0.0
2023,July,7,Shell Canada Energy,Diluent Naphtha (m³),Flared/Wasted,0.0
2023,August,8,Shell Canada Energy,Diluent Naphtha (m³),Flared/Wasted,0.0
2023,September,9,Shell Canada Energy,Diluent Naphtha (m³),Flared/Wasted,0.0
2023,October,10,Shell Canada Energy,Diluent Naphtha (m³),Flared/Wasted,0.0
2023,November,11,Shell Canada Energy,Diluent Naphtha (m³),Flared/Wasted,0.0
2023,December,12,Shell Canada Energy,Diluent Naphtha (m³),Flared/Wasted,0.0
2023,January,1,Shell Canada Energy,Process Gas (10³m³),Production,121305.9
2023,February,2,Shell Canada Energy,Process Gas (10³m³),Production,107333.8
2023,March,3,Shell Canada Energy,Process Gas (10³m³),Production,106711.8
2023,April,4,Shell Canada Energy,Process Gas (10³m³),Production,89801.7
2023,May,5,Shell Canada Energy,Process Gas (10³m³),Production,77990.1
2023,June,6,Shell Canada Energy,Process Gas (10³m³),Production,91609.4
2023,July,7,Shell Canada Energy,Process Gas (10³m³),Production,110503.3
2023,August,8,Shell Canada Energy,Process Gas (10³m³),Production,120249.9
2023,September,9,Shell Canada Energy,Process Gas (10³m³),Production,110232.1
2023,October,10,Shell Canada Energy,Process Gas (10³m³),Production,111434.6
2023,November,11,Shell Canada Energy,Process Gas (10³m³),Production,112175.5
2023,December,12,Shell Canada Energy,Process Gas (10³m³),Production,118136.5
2023,January,1,Shell Canada Energy,Process Gas (10³m³),Deliveries,1442.0
2023,February,2,Shell Canada Energy,Process Gas (10³m³),Deliveries,0.0
2023,March,3,Shell Canada Energy,Process Gas (10³m³),Deliveries,2434.8
2023,April,4,Shell Canada Energy,Process Gas (10³m³),Deliveries,2408.2
2023,May,5,Shell Canada Energy,Process Gas (10³m³),Deliveries,2405.6
2023,June,6,Shell Canada Energy,Process Gas (10³m³),Deliveries,1525.2
2023,July,7,Shell Canada Energy,Process Gas (10³m³),Deliveries,1005.1
2023,August,8,Shell Canada Energy,Process Gas (10³m³),Deliveries,1361.3
2023,September,9,Shell Canada Energy,Process Gas (10³m³),Deliveries,595.6
